gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,latitude,longitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,decimalLongitude.1,decimalLatitude.1
9.00025188076403e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0361,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis chloronotus,,SPECIES,"Pristimantis chloronotus (Lynch, 1969)",Pristimantis chloronotus,"Lynch, 1969",CO,"Vereda los Alisales, páramo Ovejas-Tauso",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.977944,-77.292417,NA,NA,3305.5,15.5,NA,NA,2015-03-12T00:00:00,12,3,2015,2425286,2425286,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM329,Diana Mora,2015-03-17T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.798Z,,COORDINATE_ROUNDED,-77.292417,0.977944
9.00025186594206e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0321,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis myersi,,SPECIES,"Pristimantis myersi (Goin & Cochran, 1963)",Pristimantis myersi,"Goin & Cochran, 1963",CO,"Vereda los Alisales, páramo Ovejas-Tauso",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.965833,-77.287667,NA,NA,3107.5,14.5,NA,NA,2015-03-08T00:00:00,8,3,2015,2425464,2425464,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM289,Diana Mora,2015-03-17T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.774Z,,COORDINATE_ROUNDED,-77.287667,0.965833
9.00025184123878e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0335,Animalia,Chordata,Amphibia,Anura,Bufonidae,Osornophryne,,,GENUS,"Osornophryne Ruiz-Carranza & Hernández-Camacho, 1976",Osornophryne,,CO,"Vereda Las Palmas, páramo Ovejas-Tauso",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.986972,-77.29525,NA,NA,3474.5,32.5,NA,NA,2015-03-10T00:00:00,10,3,2015,2422190,NA,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM303,Diana Mora,2015-03-17T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.773Z,,COORDINATE_ROUNDED,-77.29525,0.986972
9.00025182641681e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0355,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis chloronotus,,SPECIES,"Pristimantis chloronotus (Lynch, 1969)",Pristimantis chloronotus,"Lynch, 1969",CO,"Vereda los Alisales, páramo Ovejas-Tauso",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.982167,-77.294972,NA,NA,3376,13,NA,NA,2015-03-11T00:00:00,11,3,2015,2425286,2425286,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM323,Diana Mora,2015-03-17T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.774Z,,COORDINATE_ROUNDED,-77.294972,0.982167
9.00025182147615e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0360,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis chloronotus,,SPECIES,"Pristimantis chloronotus (Lynch, 1969)",Pristimantis chloronotus,"Lynch, 1969",CO,"Vereda los Alisales, páramo Ovejas-Tauso",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.977944,-77.292417,NA,NA,3305.5,15.5,NA,NA,2015-03-12T00:00:00,12,3,2015,2425286,2425286,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM328,Diana Mora,2015-03-17T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.771Z,,COORDINATE_ROUNDED,-77.292417,0.977944
9.0002518165355e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0401,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis myersi,,SPECIES,"Pristimantis myersi (Goin & Cochran, 1963)",Pristimantis myersi,"Goin & Cochran, 1963",CO,"Vereda Las Palmas, páramo Ovejas-Tauso",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.986639,-77.2955,NA,NA,3474.5,32.5,NA,NA,2015-03-13T00:00:00,13,3,2015,2425464,2425464,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW722,DLM369,Diana Mora,2015-03-17T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.770Z,,COORDINATE_ROUNDED,-77.2955,0.986639
9.00025176712893e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0351,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis chloronotus,,SPECIES,"Pristimantis chloronotus (Lynch, 1969)",Pristimantis chloronotus,"Lynch, 1969",CO,"Vereda los Alisales, páramo Ovejas-Tauso",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.982389,-77.294833,NA,NA,3376,13,NA,NA,2015-03-11T00:00:00,11,3,2015,2425286,2425286,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM319,Diana Mora,2015-03-17T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.791Z,,COORDINATE_ROUNDED,-77.294833,0.982389
9.00025171278171e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0356,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis buckleyi,,SPECIES,"Pristimantis buckleyi (Boulenger, 1882)",Pristimantis buckleyi,"Boulenger, 1882",CO,"Vereda los Alisales, páramo Ovejas-Tauso",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.982139,-77.294861,NA,NA,3376,13,NA,NA,2015-03-11T00:00:00,11,3,2015,2425791,2425791,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM324,Diana Mora,2015-03-17T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.780Z,,COORDINATE_ROUNDED,-77.294861,0.982139
9.00025157938399e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0612,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis myersi,,SPECIES,"Pristimantis myersi (Goin & Cochran, 1963)",Pristimantis myersi,"Goin & Cochran, 1963",CO,"Vereda Desmontes Alto, páramo de Puerres",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.83725,-77.359861,NA,NA,3118.5,16.5,NA,NA,2015-03-26T00:00:00,26,3,2015,2425464,2425464,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW769,DLM536,Diana Mora,2015-04-06T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:28.756Z,,COORDINATE_ROUNDED,-77.359861,0.83725
9.00025156950267e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0776,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis unistrigatus,,SPECIES,"Pristimantis unistrigatus (Günther, 1859)",Pristimantis unistrigatus,"Günther, 1859",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.998778,-77.183111,NA,NA,2808.5,1.5,NA,NA,2015-05-20T00:00:00,20,5,2015,2425738,2425738,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW818,DLM769,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.042Z,,COORDINATE_ROUNDED,-77.183111,0.998778
9.00025156456202e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0782,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.998194,-77.180861,NA,NA,2810.5,3.5,NA,NA,2015-05-21T00:00:00,21,5,2015,2425426,2425426,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW821,DLM775,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.043Z,,COORDINATE_ROUNDED,-77.180861,0.998194
9.00025155962136e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0727,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.998778,-77.182889,NA,NA,2808.5,1.5,NA,NA,2015-05-18T00:00:00,18,5,2015,2425426,2425426,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM720,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.042Z,,COORDINATE_ROUNDED,-77.182889,0.998778
9.00025154974005e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0751,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.999222,-77.182028,NA,NA,2803.5,8.5,NA,NA,2015-05-19T00:00:00,19,5,2015,2425426,2425426,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW803,DLM744,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.042Z,,COORDINATE_ROUNDED,-77.182028,0.999222
9.00025152997742e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0737,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.998778,-77.183111,NA,NA,2808.5,1.5,NA,NA,2015-05-18T00:00:00,18,5,2015,2425426,2425426,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM730,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.038Z,,COORDINATE_ROUNDED,-77.183111,0.998778
9.00025152009611e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0761,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.998667,-77.181889,NA,NA,2803.5,8.5,NA,NA,2015-05-19T00:00:00,19,5,2015,2425426,2425426,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW811,DLM754,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.038Z,,COORDINATE_ROUNDED,-77.181889,0.998667
9.00025151515545e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0656,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis huicundo,,SPECIES,"Pristimantis huicundo (Guayasamin, Almeida-Reinoso & Nogales-Sornosa, 2004)",Pristimantis huicundo,"Guayasamin, Almeida-Reinoso & Nogales-Sornosa, 2004",CO,"Vereda El Rosal, páramo de Puerres",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.843417,-77.365778,NA,NA,3404.5,17.5,NA,NA,2015-03-28T00:00:00,28,3,2015,2425337,2425337,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW793,DLM580,Diana Mora,2015-04-06T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.038Z,,COORDINATE_ROUNDED,-77.365778,0.843417
9.0002515102148e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0788,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis huicundo,,SPECIES,"Pristimantis huicundo (Guayasamin, Almeida-Reinoso & Nogales-Sornosa, 2004)",Pristimantis huicundo,"Guayasamin, Almeida-Reinoso & Nogales-Sornosa, 2004",CO,"Vereda Santa Isabel, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.997694,-77.181194,NA,NA,2810.5,3.5,NA,NA,2015-05-22T00:00:00,22,5,2015,2425337,2425337,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW825,DLM782,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.039Z,,COORDINATE_ROUNDED,-77.181194,0.997694
9.00025150527414e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0736,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.998778,-77.183111,NA,NA,2808.5,1.5,NA,NA,2015-05-18T00:00:00,18,5,2015,2425426,2425426,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM729,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.041Z,,COORDINATE_ROUNDED,-77.183111,0.998778
9.00025150033348e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0739,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.998639,-77.183083,NA,NA,2808.5,1.5,NA,NA,2015-05-18T00:00:00,18,5,2015,2425426,2425426,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM732,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.039Z,,COORDINATE_ROUNDED,-77.183083,0.998639
9.00025149539283e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0778,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,,,GENUS,"Pristimantis Jiménez de la Espada, 1871",Pristimantis farisorum,"Mueses-Cisneros, Perdomo-Castillo & Cepeda-Quilindo, 2013",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.998083,-77.181806,NA,NA,2815.5,4.5,NA,NA,2015-05-21T00:00:00,21,5,2015,2424987,NA,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM771,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.039Z,,COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK,-77.181806,0.998083
9.00025149045217e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0745,Animalia,Chordata,Amphibia,Anura,Hemiphractidae,Gastrotheca,Gastrotheca orophylax,,SPECIES,"Gastrotheca orophylax Duellman & Pyles, 1980",Gastrotheca orophylax,"Duellman & Pilles, 1980",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.999056,-77.181861,NA,NA,2803.5,8.5,NA,NA,2015-05-19T00:00:00,19,5,2015,5218171,5218171,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW799,DLM738,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.041Z,,COORDINATE_ROUNDED,-77.181861,0.999056
9.00025148551151e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0746,Animalia,Chordata,Amphibia,Anura,Hemiphractidae,Gastrotheca,Gastrotheca orophylax,,SPECIES,"Gastrotheca orophylax Duellman & Pyles, 1980",Gastrotheca orophylax,"Duellman & Pilles, 1980",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.997889,-77.180028,NA,NA,2804,6,NA,NA,2015-05-19T00:00:00,19,5,2015,5218171,5218171,PRESERVED_SPECIMEN,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-Am,Temp-ABW800,DLM739,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.039Z,,COORDINATE_ROUNDED,-77.180028,0.997889
9.00025148057086e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0732,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.999,-77.182611,NA,NA,2808.5,1.5,NA,NA,2015-05-18T00:00:00,18,5,2015,2425426,2425426,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM725,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.025Z,,COORDINATE_ROUNDED,-77.182611,0.999
9.0002514756302e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0621,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis ortizi,,SPECIES,"Pristimantis ortizi (Guayasamin, Almeida-Reinoso & Nogales-Sornosa, 2004)",Pristimantis ortizi,"Guayasamin, Almeida-Reinoso & Nogales-Sornosa, 2004",CO,"Vereda Desmontes Alto, páramo de Puerres",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.836611,-77.359306,NA,NA,3118.5,16.5,NA,NA,2015-03-27T00:00:00,27,3,2015,2425085,2425085,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM545,Diana Mora,2015-04-06T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.028Z,,COORDINATE_ROUNDED,-77.359306,0.836611
9.00025146574889e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0623,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis huicundo,,SPECIES,"Pristimantis huicundo (Guayasamin, Almeida-Reinoso & Nogales-Sornosa, 2004)",Pristimantis huicundo,"Guayasamin, Almeida-Reinoso & Nogales-Sornosa, 2004",CO,"Vereda Desmontes Alto, páramo de Puerres",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.841889,-77.366583,NA,NA,3308,9,NA,NA,2015-03-27T00:00:00,27,3,2015,2425337,2425337,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM547,Diana Mora,2015-04-06T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.027Z,,COORDINATE_ROUNDED,-77.366583,0.841889
9.00025146080823e-315,cb8eee02-f83e-4591-bec3-87cdbfee0f59,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN099:0731,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis supernatis,,SPECIES,"Pristimantis supernatis (Lynch, 1979)",Pristimantis supernatis,"Lynch, 1979",CO,"Vereda Santa Lucía, páramo azonal de la Cocha",Nariño,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.999,-77.182611,NA,NA,2808.5,1.5,NA,NA,2015-05-18T00:00:00,18,5,2015,2425426,2425426,PRESERVED_SPECIMEN,UDENAR,PSO-CZ,En proceso de calogación,DLM724,Diana Mora,2015-05-25T00:00:00,CC_BY_NC_4_0,Universidad de Nariño,Diana Mora | Nataly Portillo | Karen Castillo,,,2020-10-07T12:46:29.027Z,,COORDINATE_ROUNDED,-77.182611,0.999
